document	date	dialect/place	lemma	POS	infl	form	pref	MHG?	PGmc	inflcat	class	form.norm	cons	MHG.norm	C.obs	C.exp	C.coding	V.obs	V.exp	V.coding
f_fragment.xml	1475	OstND	fliehen	VVINF	--	entvlen	ent	N	fleuhan-	inf	2	vlen	h	vliehen	h	h	conservative	eu	ie	innovative
f_fragment.xml	1475	OstND	ziehen	VVPP	--	vpghetaghen	auf	N	teuhan-	ppl	2	hetaghen	h	gezogen	g	g	conservative	?	o	innovative
f_fragment.xml	1475	OstND	ziehen	VVFIN	3.Sg.Past.Ind	toch		N	teuhan-	PastSgInd3	2	toch	h	zôch	h	h	conservative	o	o	conservative
M10.xml	1525	Mbair	ziehen	VVPP	--	erczogen	er	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
M10.xml	1525	Mbair	ziehen	VVFIN	3.Sg.Past.Ind	zogt		N	teuhan-	PastSgInd3	2	zogt	h	zôch	g	h	innovative	o	o	conservative
M10.xml	1525	Mbair	lieren-	VVPP	--	verloren	ver	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
M10.xml	1525	Mbair	ziehen	VVFIN	3.Pl.Past.Ind	czuogen		N	teuhan-	PastPlInd3	2	czuogen	h	zugen	g	g	conservative	o	u	innovative
M10.xml	1525	Mbair	ziehen	VVPP	--	gezogen	er	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
Wo.xml	1325	Ostf	ziehen	VVFIN	3.Sg.Past.Ind	toch		N	teuhan-	PastSgInd3	2	toch	h	zôch	h	h	conservative	o	o	conservative
Wo.xml	1325	Ostf	fliehen	VVFIN	3.Pl.Past.Ind	vloghen		N	fleuhan-	PastPlInd3	2	vloghen	h	vluhen	g	g	conservative	o	u	innovative
Wo.xml	1325	Ostf	lieren-	VVPP	--	vorloren	ver	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
Wo.xml	1325	Ostf	fliehen	VVFIN	3.Pl.Past.Ind	ulon		N	fleuhan-	PastPlInd3	2	ulon	h	vluhen	h	g	innovative	o	u	innovative
Wo.xml	1325	Ostf	ziehen	VVFIN	3.Pl.Pres.Ind	ten		N	teuhan-	PresPlInd3	2	ten	h	ziehent	h	h	conservative	ie	ie	conservative
Wo.xml	1325	Ostf	ziehen	VVFIN	3.Pl.Past.Ind	toghen		N	teuhan-	PastPlInd3	2	toghen	h	zugen	g	g	conservative	o	u	innovative
Wo.xml	1325	Ostf	ziehen	VVFIN	3.Sg.Past.Ind	nedertoch	nieder	N	teuhan-	PastSgInd3	2	toch	h	zôch	h	h	conservative	o	o	conservative
Wo.xml	1325	Ostf	fliehen	VVFIN	3.Sg.Pres.Ind	vlot		N	fleuhan-	PresSgInd3	2	vlot	h	vliuhet	h	h	conservative	eu	eu	conservative
Wo.xml	1325	Ostf	lieren-	VVFIN	3.Sg.Past.Ind	vorlosz	ver	N	leusan-	PastSgInd3	2	losz	s	lôs	s	s	conservative	o	o	conservative
Wo.xml	1325	Ostf	ziehen	VVPP	--	togen		N	teuhan-	ppl	2	togen	h	gezogen	g	g	conservative	o	o	conservative
Wo.xml	1325	Ostf	ziehen	VVINF	--	vorttoken	fort	N	teuhan-	inf	2	token	h	ziehen	h	h	conservative	ie	ie	conservative
O.xml	1375	NA	lieren-	VVPP	--	vorloren	ver	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
O.xml	1375	NA	fliehen	VVINF	--	vntvlyen	ent	N	fleuhan-	inf	2	vlyen	h	vliehen	h	h	conservative	eu	ie	innovative
O.xml	1375	NA	ziehen	VVPP	--	vpgetoghen	auf	N	teuhan-	ppl	2	etoghen	h	gezogen	g	g	conservative	o	o	conservative
O.xml	1375	NA	ziehen	VVFIN	3.Sg.Past.Ind	toch		N	teuhan-	PastSgInd3	2	toch	h	zôch	h	h	conservative	o	o	conservative
O.xml	1375	NA	ziehen	VVFIN	3.Pl.Past.Ind	toghen		N	teuhan-	PastPlInd3	2	toghen	h	zugen	g	g	conservative	o	u	innovative
O.xml	1375	NA	ziehen	VVFIN	3.Sg.Past.Ind	toch		N	teuhan-	PastSgInd3	2	toch	h	zôch	h	h	conservative	o	o	conservative
O.xml	1375	NA	ziehen	VVPP	--	afgetoghen	ab	N	teuhan-	ppl	2	getoghen	h	gezogen	g	g	conservative	o	o	conservative
O.xml	1375	NA	ziehen	VVFIN	3.Sg.Past.Ind	toch		N	teuhan-	PastSgInd3	2	toch	h	zôch	h	h	conservative	o	o	conservative
O.xml	1375	NA	ziehen	VVFIN	3.Pl.Past.Ind	toghen		N	teuhan-	PastPlInd3	2	toghen	h	zugen	g	g	conservative	o	u	innovative
O.xml	1375	NA	ziehen	VVFIN	3.Pl.Past.Ind	toghen		N	teuhan-	PastPlInd3	2	toghen	h	zugen	g	g	conservative	o	u	innovative
O.xml	1375	NA	ziehen	VVFIN	3.Sg.Past.Ind	toch		N	teuhan-	PastSgInd3	2	toch	h	zôch	h	h	conservative	o	o	conservative
O.xml	1375	NA	ziehen	VVFIN	3.Pl.Past.Ind	toghen		N	teuhan-	PastPlInd3	2	toghen	h	zugen	g	g	conservative	o	u	innovative
O.xml	1375	NA	ziehen	VVFIN	3.Pl.Past.Ind	vttoghen	aus	N	teuhan-	PastPlInd3	2	oghen	h	zugen	g	g	conservative	o	u	innovative
O.xml	1375	NA	ziehen	VVINF	--	teyn		N	teuhan-	inf	2	teyn	h	ziehen	h	h	conservative	ie	ie	conservative
O.xml	1375	NA	ziehen	VVPP	--	vpgetoghen	auf	N	teuhan-	ppl	2	etoghen	h	gezogen	g	g	conservative	o	o	conservative
O.xml	1375	NA	lieren-	VVFIN	3.Sg.Past.Ind	vorlos	ver	N	leusan-	PastSgInd3	2	los	s	lôs	s	s	conservative	o	o	conservative
O.xml	1375	NA	ziehen	VVPP	--	heretein	her	N	teuhan-	ppl	2	etein	h	gezogen	h	g	innovative	?	o	innovative
O.xml	1375	NA	ziehen	VVFIN	3.Sg.Past.Ind	toch		N	teuhan-	PastSgInd3	2	toch	h	zôch	h	h	conservative	o	o	conservative
O.xml	1375	NA	ziehen	VVPP	--	vtgetoghen	aus	N	teuhan-	ppl	2	etoghen	h	gezogen	g	g	conservative	o	o	conservative
O.xml	1375	NA	ziehen	VVFIN	3.Pl.Past.Ind	toghen		N	teuhan-	PastPlInd3	2	toghen	h	zugen	g	g	conservative	o	u	innovative
O.xml	1375	NA	ziehen	VVFIN	3.Pl.Past.Ind	toghen		N	teuhan-	PastPlInd3	2	toghen	h	zugen	g	g	conservative	o	u	innovative
M7.xml	1475	Mbair	ziehen	VVPP	--	gezogen		N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
M7.xml	1475	Mbair	ziehen	VVFIN	3.Sg.Past.Ind	zogt		N	teuhan-	PastSgInd3	2	zogt	h	zôch	g	h	innovative	o	o	conservative
M7.xml	1475	Mbair	fliehen	VVFIN	3.Pl.Past.Ind	fluhen		N	fleuhan-	PastPlInd3	2	fluhen	h	vluhen	h	g	innovative	u	u	conservative
M7.xml	1475	Mbair	ziehen	VVFIN	3.Pl.Past.Ind	zeugen		N	teuhan-	PastPlInd3	2	zeugen	h	zugen	g	g	conservative	u	u	conservative
M7.xml	1475	Mbair	ziehen	VVFIN	3.Pl.Past.Ind	zugen		N	teuhan-	PastPlInd3	2	zugen	h	zugen	g	g	conservative	u	u	conservative
M7.xml	1475	Mbair	ziehen	VVPP	--	gezogen		N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
M7.xml	1475	Mbair	ziehen	VVFIN	3.Pl.Past.Ind	zugen		N	teuhan-	PastPlInd3	2	zugen	h	zugen	g	g	conservative	u	u	conservative
M7.xml	1475	Mbair	ziehen	VVFIN	3.Pl.Past.Ind	zugen		N	teuhan-	PastPlInd3	2	zugen	h	zugen	g	g	conservative	u	u	conservative
M7.xml	1475	Mbair	ziehen	VVFIN	3.Sg.Past.Ind	zach		N	teuhan-	PastSgInd3	2	zach	h	zôch	h	h	conservative	o	o	conservative
M7.xml	1475	Mbair	ziehen	VVPP	--	gezogen		N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
M7.xml	1475	Mbair	fliehen	VVFIN	3.Pl.Past.Ind	fluhen		N	fleuhan-	PastPlInd3	2	fluhen	h	vluhen	h	g	innovative	u	u	conservative
M7.xml	1475	Mbair	ziehen	VVFIN	3.Pl.Past.Ind	zochen		N	teuhan-	PastPlInd3	2	zochen	h	zugen	h	g	innovative	o	u	innovative
St2.xml	1350	Ohchal	ziehen	VVPP	--	erzogen	er	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
St2.xml	1350	Ohchal	lieren-	VVPP	--	furlorn	ver	N	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
St2.xml	1350	Ohchal	ziehen	VVFIN	3.Sg.Past.Ind	zoch		N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
St2.xml	1350	Ohchal	fliehen	VVFIN	3.Pl.Past.Ind	fluhent		N	fleuhan-	PastPlInd3	2	fluhent	h	vluhen	h	g	innovative	u	u	conservative
St2.xml	1350	Ohchal	fliehen	VVFIN	3.Sg.Past.Ind	floch		N	fleuhan-	PastSgInd3	2	floch	h	vlôch	h	h	conservative	o	o	conservative
St2.xml	1350	Ohchal	ziehen	VVINF	--	abeziehen	ab	N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
St2.xml	1350	Ohchal	ziehen	VVFIN	3.Pl.Past.Ind	zugen		N	teuhan-	PastPlInd3	2	zugen	h	zugen	g	g	conservative	u	u	conservative
St2.xml	1350	Ohchal	ziehen	VVPP	--	erzogen	er	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
St2.xml	1350	Ohchal	ziehen	VVFIN	3.Pl.Past.Ind	zvgen		N	teuhan-	PastPlInd3	2	zvgen	h	zugen	g	g	conservative	o	u	innovative
St2.xml	1350	Ohchal	ziehen	VVFIN	1.Sg.Past.Ind	zoch		N	teuhan-	PastSgInd1	2	zoch	h	zôch	h	h	conservative	o	o	conservative
St2.xml	1350	Ohchal	ziehen	VVFIN	3.Pl.Past.Ind	zvgent		N	teuhan-	PastPlInd3	2	zvgent	h	zugen	g	g	conservative	o	u	innovative
St2.xml	1350	Ohchal	ziehen	VVFIN	2.Sg.Past.Ind	erzvge	er	N	teuhan-	PastSgInd2	2	zvge	h	züge	g	g	conservative	o	u	innovative
St2.xml	1350	Ohchal	fliehen	VVPP	--	gevlohen		N	fleuhan-	ppl	2	gevlohen	h	gevlieht	h	g	innovative	o	o	conservative
St2.xml	1350	Ohchal	ziehen	VVPP	--	abgezogen	ab	N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
Le.xml	1475	NA	lieren-	VVPP	--	verloren	ver	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
Le.xml	1475	NA	fliehen	VVFIN	3.Pl.Past.Ind	vloeghen		N	fleuhan-	PastPlInd3	2	vloeghen	h	vluhen	g	g	conservative	o	u	innovative
Le.xml	1475	NA	ziehen	VVFIN	3.Pl.Pres.Ind	tieden		N	teuhan-	PresPlInd3	2	tieden	h	ziehent	h	h	conservative	ie	ie	conservative
Le.xml	1475	NA	ziehen	VVFIN	3.Pl.Past.Ind	toghen		N	teuhan-	PastPlInd3	2	toghen	h	zugen	g	g	conservative	o	u	innovative
Le.xml	1475	NA	ziehen	VVINF	--	toghen		N	teuhan-	inf	2	toghen	h	ziehen	g	h	innovative	ie	ie	conservative
Sa.xml	1475	Ohchal	ziehen	VVPP	--	erzogen	er	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
Sa.xml	1475	Ohchal	lieren-	VVPP	--	verlrn	ver	N	leusan-	ppl	2	lrn	s	loren	r	r	conservative	?	o	innovative
Sa.xml	1475	Ohchal	ziehen	VVFIN	3.Sg.Past.Ind	zoh		N	teuhan-	PastSgInd3	2	zoh	h	zôch	h	h	conservative	o	o	conservative
Sa.xml	1475	Ohchal	fliehen	VVFIN	3.Pl.Past.Ind	fluhend		N	fleuhan-	PastPlInd3	2	fluhend	h	vluhen	h	g	innovative	u	u	conservative
Sa.xml	1475	Ohchal	fliehen	VVFIN	3.Sg.Past.Ind	floch		N	fleuhan-	PastSgInd3	2	floch	h	vlôch	h	h	conservative	o	o	conservative
Sa.xml	1475	Ohchal	ziehen	VVINF	--	abziehe	ab	N	teuhan-	inf	2	ziehe	h	ziehen	h	h	conservative	ie	ie	conservative
Sa.xml	1475	Ohchal	ziehen	VVFIN	3.Pl.Past.Ind	zvgen		N	teuhan-	PastPlInd3	2	zvgen	h	zugen	g	g	conservative	o	u	innovative
Sa.xml	1475	Ohchal	ziehen	VVPP	--	erzogen	er	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
Sa.xml	1475	Ohchal	ziehen	VVFIN	3.Pl.Past.Ind	zvgen		N	teuhan-	PastPlInd3	2	zvgen	h	zugen	g	g	conservative	o	u	innovative
Sa.xml	1475	Ohchal	ziehen	VVFIN	1.Pl.Pres.Ind	zohen		N	teuhan-	PresPlInd1	2	zohen	h		h	h	conservative	ie	ie	conservative
Sa.xml	1475	Ohchal	ziehen	VVFIN	3.Pl.Past.Ind	zugen		N	teuhan-	PastPlInd3	2	zugen	h	zugen	g	g	conservative	u	u	conservative
Sa.xml	1475	Ohchal	ziehen	VVFIN	3.Pl.Past.Ind	zvgem		N	teuhan-	PastPlInd3	2	zvgem	h	zugen	g	g	conservative	o	u	innovative
Sa.xml	1475	Ohchal	ziehen	VVFIN	2.Sg.Past.Ind	erzvgt	er	N	teuhan-	PastSgInd2	2	zvgt	h	züge	g	g	conservative	o	u	innovative
Sa.xml	1475	Ohchal	fliehen	VVPP	--	geflohen		N	fleuhan-	ppl	2	geflohen	h	gevlieht	h	g	innovative	o	o	conservative
Sa.xml	1475	Ohchal	ziehen	VVPP	--	abgezogen	ab	N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
Hk.xml	1550	Mbair	ziehen	VVPP	--	ertzogen	er	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
Hk.xml	1550	Mbair	lieren-	VVPP	--	verlorn	ver	N	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
Hk.xml	1550	Mbair	ziehen	VVFIN	3.Sg.Past.Ind	zoch		N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
Hk.xml	1550	Mbair	fliehen	VVFIN	3.Pl.Past.Ind	fluhen		N	fleuhan-	PastPlInd3	2	fluhen	h	vluhen	h	g	innovative	u	u	conservative
Hk.xml	1550	Mbair	fliehen	VVFIN	3.Sg.Past.Ind	floch		N	fleuhan-	PastSgInd3	2	floch	h	vlôch	h	h	conservative	o	o	conservative
Hk.xml	1550	Mbair	ziehen	VVINF	--	abziehen	ab	N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
Hk.xml	1550	Mbair	ziehen	VVFIN	3.Pl.Past.Ind	zuegen		N	teuhan-	PastPlInd3	2	zuegen	h	zugen	g	g	conservative	u	u	conservative
Hk.xml	1550	Mbair	ziehen	VVPP	--	erzogen	er	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
Hk.xml	1550	Mbair	ziehen	VVFIN	3.Pl.Past.Ind	zugen		N	teuhan-	PastPlInd3	2	zugen	h	zugen	g	g	conservative	u	u	conservative
Hk.xml	1550	Mbair	ziehen	VVFIN	1.Sg.Past.Ind	zoch		N	teuhan-	PastSgInd1	2	zoch	h	zôch	h	h	conservative	o	o	conservative
Hk.xml	1550	Mbair	ziehen	VVFIN	3.Pl.Past.Ind	zugen		N	teuhan-	PastPlInd3	2	zugen	h	zugen	g	g	conservative	u	u	conservative
Hk.xml	1550	Mbair	ziehen	VVFIN	2.Sg.Past.Ind	erzuege	er	N	teuhan-	PastSgInd2	2	zuege	h	züge	g	g	conservative	u	u	conservative
Hk.xml	1550	Mbair	ziehen	VVPP	--	abgezogen	ab	N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
St.xml	1475	Hess	ziehen	VVPP	--	erzogen	er	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
St.xml	1475	Hess	lieren-	VVPP	--	verloren	ver	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
St.xml	1475	Hess	ziehen	VVFIN	3.Sg.Past.Ind	tzuch		N	teuhan-	PastSgInd3	2	tzuch	h	zôch	h	h	conservative	u	o	innovative
St.xml	1475	Hess	fliehen	VVFIN	3.Sg.Past.Ind	floch		N	fleuhan-	PastSgInd3	2	floch	h	vlôch	h	h	conservative	o	o	conservative
St.xml	1475	Hess	lieren-	VVPP	--	verloren	ver	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
St.xml	1475	Hess	ziehen	VVPP	--	ertzogen	er	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
St.xml	1475	Hess	ziehen	VVFIN	3.Pl.Past.Ind	tzugen		N	teuhan-	PastPlInd3	2	tzugen	h	zugen	g	g	conservative	u	u	conservative
St.xml	1475	Hess	ziehen	VVFIN	1.Sg.Past.Ind	tzug		N	teuhan-	PastSgInd1	2	tzug	h	zôch	g	h	innovative	u	o	innovative
St.xml	1475	Hess	ziehen	VVFIN	2.Sg.Past.Ind	ertzugez	er	N	teuhan-	PastSgInd2	2	zugez	h	züge	g	g	conservative	u	u	conservative
Sb.xml	1475	Mbair	ziehen	VVPP	--	erzogen	er	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
Sb.xml	1475	Mbair	lieren-	VVPP	--	verloren	ver	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
Sb.xml	1475	Mbair	fliehen	VVFIN	3.Pl.Past.Ind	fluhen		N	fleuhan-	PastPlInd3	2	fluhen	h	vluhen	h	g	innovative	u	u	conservative
Sb.xml	1475	Mbair	ziehen	VVINF	--	abziehen	ab	N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
Sb.xml	1475	Mbair	ziehen	VVPP	--	erzogen	er	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
Sb.xml	1475	Mbair	ziehen	VVFIN	3.Pl.Past.Ind	czwgen		N	teuhan-	PastPlInd3	2	czwgen	h	zugen	g	g	conservative	o	u	innovative
Sb.xml	1475	Mbair	ziehen	VVFIN	3.Pl.Past.Ind	zwgen		N	teuhan-	PastPlInd3	2	zwgen	h	zugen	g	g	conservative	o	u	innovative
Sb.xml	1475	Mbair	ziehen	VVFIN	3.Pl.Past.Ind	zwgen		N	teuhan-	PastPlInd3	2	zwgen	h	zugen	g	g	conservative	o	u	innovative
Sb.xml	1475	Mbair	ziehen	VVPP	--	erzogen	er	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
Sb.xml	1475	Mbair	lieren-	VVFIN	3.Sg.Past.Ind	verlos	ver	N	leusan-	PastSgInd3	2	los	s	lôs	s	s	conservative	o	o	conservative
Sb.xml	1475	Mbair	fliehen	VVPP	--	geflohen		N	fleuhan-	ppl	2	geflohen	h	gevlieht	h	g	innovative	o	o	conservative
SP.xml	1475	NA	lieren-	VVPP	--	vorlaren	ver	N	leusan-	ppl	2	laren	s	loren	r	r	conservative	?	o	innovative
SP.xml	1475	NA	ziehen	VVPP	--	upghetaghen	auf	N	teuhan-	ppl	2	ghetaghen	h	gezogen	g	g	conservative	?	o	innovative
SP.xml	1475	NA	ziehen	VVPP	--	vortegen	ver	N	teuhan-	ppl	2	tegen	h	gezogen	g	g	conservative	?	o	innovative
SP.xml	1475	NA	ziehen	VVFIN	3.Sg.Past.Ind	toch		N	teuhan-	PastSgInd3	2	toch	h	zôch	h	h	conservative	o	o	conservative
SP.xml	1475	NA	ziehen	VVFIN	3.Pl.Past.Ind	hennethen	hin	N	teuhan-	PastPlInd3	2	nethen	h	zugen	h	g	innovative	o	u	innovative
SP.xml	1475	NA	ziehen	VVFIN	3.Pl.Past.Ind	toghen		N	teuhan-	PastPlInd3	2	toghen	h	zugen	g	g	conservative	o	u	innovative
SP.xml	1475	NA	ziehen	VVFIN	3.Sg.Past.Ind	toch		N	teuhan-	PastSgInd3	2	toch	h	zôch	h	h	conservative	o	o	conservative
SP.xml	1475	NA	fliehen	VVFIN	1.Sg.Past.Ind	vloch		N	fleuhan-	PastSgInd1	2	vloch	h	vlôch	h	h	conservative	o	o	conservative
SP.xml	1475	NA	ziehen	VVPP	--	afftoghen	aus	N	teuhan-	ppl	2	toghen	h	gezogen	g	g	conservative	o	o	conservative
SP.xml	1475	NA	ziehen	VVFIN	3.Sg.Past.Ind	toch		N	teuhan-	PastSgInd3	2	toch	h	zôch	h	h	conservative	o	o	conservative
SP.xml	1475	NA	ziehen	VVFIN	3.Pl.Past.Ind	toghen		N	teuhan-	PastPlInd3	2	toghen	h	zugen	g	g	conservative	o	u	innovative
SP.xml	1475	NA	ziehen	VVFIN	3.Pl.Past.Ind	togen		N	teuhan-	PastPlInd3	2	togen	h	zugen	g	g	conservative	o	u	innovative
SP.xml	1475	NA	ziehen	VVPP	--	dorchghetoghen	durch	N	teuhan-	ppl	2	ghetoghen	h	gezogen	g	g	conservative	o	o	conservative
SP.xml	1475	NA	ziehen	VVFIN	3.Sg.Past.Ind	toch		N	teuhan-	PastSgInd3	2	toch	h	zôch	h	h	conservative	o	o	conservative
SP.xml	1475	NA	ziehen	VVFIN	3.Pl.Past.Ind	toghen		N	teuhan-	PastPlInd3	2	toghen	h	zugen	g	g	conservative	o	u	innovative
SP.xml	1475	NA	ziehen	VVFIN	3.Pl.Past.Ind	uttoghen	aus	N	teuhan-	PastPlInd3	2	toghen	h	zugen	g	g	conservative	o	u	innovative
SP.xml	1475	NA	ziehen	VVINF	--	then		N	teuhan-	inf	2	then	h	ziehen	h	h	conservative	ie	ie	conservative
SP.xml	1475	NA	ziehen	VVPP	--	toghen		N	teuhan-	ppl	2	toghen	h	gezogen	g	g	conservative	o	o	conservative
SP.xml	1475	NA	lieren-	VVFIN	3.Sg.Past.Ind	vorlos	ver	N	leusan-	PastSgInd3	2	los	s	lôs	s	s	conservative	o	o	conservative
SP.xml	1475	NA	ziehen	VVPP	--	herethen	her	N	teuhan-	ppl	2	ethen	h	gezogen	h	g	innovative	?	o	innovative
SP.xml	1475	NA	ziehen	VVFIN	3.Sg.Past.Ind	toch		N	teuhan-	PastSgInd3	2	toch	h	zôch	h	h	conservative	o	o	conservative
SP.xml	1475	NA	ziehen	VVPP	--	uttoghen	aus	N	teuhan-	ppl	2	toghen	h	gezogen	g	g	conservative	o	o	conservative
SP.xml	1475	NA	ziehen	VVFIN	3.Pl.Past.Ind	toghen		N	teuhan-	PastPlInd3	2	toghen	h	zugen	g	g	conservative	o	u	innovative
SP.xml	1475	NA	ziehen	VVFIN	3.Pl.Past.Ind	toghen		N	teuhan-	PastPlInd3	2	toghen	h	zugen	g	g	conservative	o	u	innovative
SG.xml	1525	Ohchal	ziehen	VVPP	--	erzogen	er	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
SG.xml	1525	Ohchal	lieren-	VVPP	--	verloren	ver	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
SG.xml	1525	Ohchal	ziehen	VVFIN	3.Sg.Past.Ind	zoch		N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
SG.xml	1525	Ohchal	fliehen	VVFIN	3.Pl.Past.Ind	fluhend		N	fleuhan-	PastPlInd3	2	fluhend	h	vluhen	h	g	innovative	u	u	conservative
SG.xml	1525	Ohchal	ziehen	VVINF	--	vszziehen	aus	N	teuhan-	inf	2	zziehen	h	ziehen	h	h	conservative	ie	ie	conservative
SG.xml	1525	Ohchal	ziehen	VVFIN	3.Pl.Past.Ind	zugendt		N	teuhan-	PastPlInd3	2	zugendt	h	zugen	g	g	conservative	u	u	conservative
SG.xml	1525	Ohchal	ziehen	VVPP	--	erzogen	er	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
SG.xml	1525	Ohchal	ziehen	VVFIN	3.Pl.Past.Ind	zugend		N	teuhan-	PastPlInd3	2	zugend	h	zugen	g	g	conservative	u	u	conservative
SG.xml	1525	Ohchal	ziehen	VVFIN	3.Pl.Past.Ind	zugend		N	teuhan-	PastPlInd3	2	zugend	h	zugen	g	g	conservative	u	u	conservative
SG.xml	1525	Ohchal	ziehen	VVFIN	3.Pl.Past.Ind	zugend		N	teuhan-	PastPlInd3	2	zugend	h	zugen	g	g	conservative	u	u	conservative
SG.xml	1525	Ohchal	zeihen	VVIMP	Sg	verzich	ver	N	tīhan-	impSg.2	1	zich	h		h	h	conservative	ey	ey	conservative
SG.xml	1525	Ohchal	ziehen	VVPP	--	erzogen	er	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
SG.xml	1525	Ohchal	ziehen	VVPP	--	erzogen	er	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
SG.xml	1525	Ohchal	lieren-	VVFIN	3.Sg.Past.Ind	verlor	ver	N	leusan-	PastSgInd3	2	lor	s	lôs	r	s	innovative	o	o	conservative
SG.xml	1525	Ohchal	fliehen	VVPP	--	geflohen		N	fleuhan-	ppl	2	geflohen	h	gevlieht	h	g	innovative	o	o	conservative
SG.xml	1525	Ohchal	lieren-	VVPP	--	verloren	ver	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
Ka.xml	1325	Ohchal	ziehen	VVPP	--	erzogen	er	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
Ka.xml	1325	Ohchal	lieren-	VVPP	--	verlorn	ver	N	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
Ka.xml	1325	Ohchal	ziehen	VVFIN	3.Sg.Past.Ind	zoh		N	teuhan-	PastSgInd3	2	zoh	h	zôch	h	h	conservative	o	o	conservative
Ka.xml	1325	Ohchal	fliehen	VVFIN	3.Pl.Past.Ind	flvhen		N	fleuhan-	PastPlInd3	2	flvhen	h	vluhen	h	g	innovative	o	u	innovative
Ka.xml	1325	Ohchal	fliehen	VVFIN	3.Sg.Past.Ind	vloch		N	fleuhan-	PastSgInd3	2	vloch	h	vlôch	h	h	conservative	o	o	conservative
Ka.xml	1325	Ohchal	ziehen	VVINF	--	abeziehen	ab	N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
Ka.xml	1325	Ohchal	ziehen	VVFIN	3.Pl.Past.Ind	zvgen		N	teuhan-	PastPlInd3	2	zvgen	h	zugen	g	g	conservative	o	u	innovative
Ka.xml	1325	Ohchal	ziehen	VVFIN	3.Sg.Past.Ind	zvgen		N	teuhan-	PastSgInd3	2	zvgen	h	zôch	g	h	innovative	o	o	conservative
Ka.xml	1325	Ohchal	ziehen	VVFIN	3.Sg.Past.Ind	zoch		N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
Ka.xml	1325	Ohchal	ziehen	VVFIN	3.Pl.Past.Ind	zvgen		N	teuhan-	PastPlInd3	2	zvgen	h	zugen	g	g	conservative	o	u	innovative
Ka.xml	1325	Ohchal	ziehen	VVFIN	3.Pl.Past.Ind	zvgen		N	teuhan-	PastPlInd3	2	zvgen	h	zugen	g	g	conservative	o	u	innovative
